,0,1,2
3 0 2 1 4,0.0,0.29683804444137135,0.7031619555586286
3 0 2 1 4 1 2,0.043112777494734356,0.43089363299976013,0.5259935895055055
3 0 2 1 4 2 2,0.05322288243860235,0.9467771175613976,0.0
3 0 2 1 5,0.0,0.28106491557876373,0.7189350844212363
3 0 2 1 5 1 2,0.055628110547387796,0.3817285696260632,0.562643319826549
3 0 2 1 5 2 2,0.07111104156654112,0.9288889584334589,0.0
3 0 2 2,0.0256640111071126,0.9743359888928874,0.0
3 0 2 2 1 1,0.0,0.5127277031920643,0.4872722968079357
3 0 2 2 1 1 1 2,0.887233787014114,0.045014346838852574,0.06775186614703334
3 0 2 2 1 1 2 2,0.9134018844235801,0.08659811557641992,0.0
3 0 2 2 1 2,0.0,0.08584978673758317,0.9141502132624169
3 0 2 2 1 2 1 2,0.13365507524177656,0.46793298327723093,0.39841194148099246
3 0 2 2 1 2 2 2,0.054771926676128874,0.9452280733238712,0.0
3 0 2 2 1 4,0.0,0.6454980691243268,0.3545019308756731
3 0 2 2 1 4 1 2,0.06712941925420492,0.7390855660898322,0.19378501465596282
3 0 2 2 1 4 2 2,0.03936983421690504,0.9606301657830949,0.0
3 0 2 2 1 5,0.0,0.5873284646054802,0.4126715353945198
3 0 2 2 1 5 1 2,0.09542203802663428,0.6987148551984002,0.20586310677496553
3 0 2 2 1 5 2 2,0.04068085409737787,0.9593191459026221,0.0
3 1 1 1 0,0.0,0.8594252442562057,0.14057475574379427
3 1 1 1 0 1 2,0.974235647804945,0.009656469868246207,0.016107882326808813
3 1 1 1 0 2 2,0.9664518194057954,0.033548180594204564,0.0
3 1 1 2 1 0,0.0,0.7707596941223082,0.2292403058776919
3 1 1 2 1 0 1 2,0.955280570836162,0.019726058456992764,0.02499337070684525
3 1 1 2 1 0 2 2,0.959049595356526,0.04095040464347401,0.0
3 1 1 2 2 1 0,0.0,0.7257332731086236,0.2742667268913764
3 1 1 2 2 1 0 1 2,0.7578647475480176,0.06415677357420803,0.17797847887777443
3 1 1 2 2 1 0 2 2,0.8946615418909076,0.10533845810909236,0.0
3 1 2 1 0,0.0,0.48467540531778075,0.5153245946822193
3 1 2 1 0 1 2,0.9212702289661151,0.01622836438758534,0.06250140664629958
3 1 2 1 0 2 2,0.9621545857718935,0.0378454142281065,0.0
3 1 2 2 1 0,0.0,0.502119900595739,0.4978800994042611
3 1 2 2 1 0 1 2,0.8815178805476585,0.03825630964147814,0.08022580981086336
3 1 2 2 1 0 2 2,0.9219326972945865,0.07806730270541351,0.0
4 0,0.0,0.4392427301470622,0.5607572698529378
4 0 1 1 1,0.0,0.6995215621413184,0.30047843785868156
4 0 1 1 1 1 2,0.6860085912937766,0.12325056652721367,0.19074084217900977
4 0 1 1 1 2 2,0.33549889697118684,0.6645011030288132,0.0
4 0 1 1 2,0.0,0.7783592664665087,0.2216407335334914
4 0 1 1 2 1 2,0.5409105258908711,0.24200805300450168,0.21708142110462722
4 0 1 1 2 2 2,0.17564095088601275,0.8243590491139873,0.0
4 0 1 1 3,0.0,0.7740402887729249,0.22595971122707512
4 0 1 1 3 1 2,0.5224122845407639,0.24109778579778118,0.23648992966145488
4 0 1 1 3 2 2,0.18166127320331132,0.8183387267966886,0.0
4 0 1 1 5,0.0,0.2801537312361244,0.7198462687638756
4 0 1 1 5 1 2,0.2092973950295864,0.18076491894617436,0.6099376860242393
4 0 1 1 5 2 2,0.1349591548251343,0.8650408451748657,0.0
4 0 1 2,0.013943161746837707,0.24881484810379959,0.7372419901493628
4 0 1 2 1 1,0.0,0.465919487048778,0.5340805129512219
4 0 1 2 1 1 1 2,0.08933073428290629,0.16751633951330888,0.7431529262037848
4 0 1 2 1 1 2 2,0.08303072083348255,0.9169692791665175,0.0
4 0 1 2 1 2,0.0,0.5577609849356462,0.4422390150643538
4 0 1 2 1 2 1 2,0.13806882500648499,0.5811357498168945,0.2807954251766205
4 0 1 2 1 2 2 2,0.03480627149606785,0.9651937285039321,0.0
4 0 1 2 1 3,0.0,0.647626960391458,0.35237303960854205
4 0 1 2 1 3 1 2,0.1320754716981132,0.5970105439869978,0.27091398431488894
4 0 1 2 1 3 2 2,0.039222636580701,0.960777363419299,0.0
4 0 1 2 1 5,0.0,0.5084446996103478,0.4915553003896522
4 0 1 2 1 5 1 2,0.10013832673121259,0.5449209687503955,0.3549407045183918
4 0 1 2 1 5 2 2,0.048857160214936336,0.9511428397850636,0.0
4 0 1 2 2 1 1,0.0,0.23299299727693404,0.767007002723066
4 0 1 2 2 1 1 1 2,0.030981951112633622,0.1583996204167753,0.8106184284705911
4 0 1 2 2 1 1 2 2,0.03396382043255978,0.9660361795674403,0.0
4 0 1 2 2 1 2,0.0,0.5058055907622674,0.49419440923773256
4 0 1 2 2 1 2 1 2,0.08639238811793723,0.5912900082454824,0.3223176036365804
4 0 1 2 2 1 2 2 2,0.03326106936751143,0.9667389306324886,0.0
4 0 1 2 2 1 3,0.0,0.4470327803316222,0.5529672196683778
4 0 1 2 2 1 3 1 2,0.07553544190314758,0.5225609825515162,0.4019035755453363
4 0 1 2 2 1 3 2 2,0.037119013209420786,0.9628809867905792,0.0
4 0 1 2 2 1 5,0.0,0.11603269398502791,0.8839673060149721
4 0 1 2 2 1 5 1 2,0.03466895582277717,0.3387245821255275,0.6266064620516953
4 0 1 2 2 1 5 2 2,0.037857438343763185,0.9621425616562368,0.0
4 0 2 1 1,0.0,0.423726151270591,0.576273848729409
4 0 2 1 1 1 2,0.19700101017951965,0.2578239142894745,0.5451750755310059
4 0 2 1 1 2 2,0.20570579903284505,0.794294200967155,0.0
4 0 2 1 2,0.0,0.3211226407860091,0.6788773592139908
4 0 2 1 2 1 2,0.3851662278175354,0.28822261095046997,0.32661116123199463
4 0 2 1 2 2 2,0.2736732461065482,0.7263267538934518,0.0
4 0 2 1 3,0.0,0.3265816707952204,0.6734183292047796
4 0 2 1 3 1 2,0.33196306228637695,0.2872996926307678,0.3807372450828552
4 0 2 1 3 2 2,0.3008012416598927,0.6991987583401074,0.0
4 0 2 1 5,0.0,0.11167083601785965,0.8883291639821403
4 0 2 1 5 1 2,0.0811302762549951,0.20862034209845412,0.7102493816465508
4 0 2 1 5 2 2,0.11157404965840112,0.8884259503415989,0.0
4 0 2 2,0.02356199751522025,0.9764380024847797,0.0
4 0 2 2 1 1,0.0,0.29483027529757627,0.7051697247024238
4 0 2 2 1 1 1 2,0.033823828766228685,0.18919899848253655,0.7769771727512348
4 0 2 2 1 1 2 2,0.03780523148181591,0.9621947685181841,0.0
4 0 2 2 1 2,0.0,0.3478097875703291,0.6521902124296709
4 0 2 2 1 2 1 2,0.07153545213437897,0.6958117977408796,0.23265275012474135
4 0 2 2 1 2 2 2,0.03789038333292038,0.9621096166670796,0.0
4 0 2 2 1 3,0.0,0.2983950336293612,0.7016049663706388
4 0 2 2 1 3 1 2,0.06993448666593675,0.6665445615729637,0.2635209517610995
4 0 2 2 1 3 2 2,0.04589036054603546,0.9541096394539645,0.0
